鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街121~150號,23.56,住,,,1080613,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,142.23000000000002,2,1,1,有,有,5580000,39232,坡道平面,32.04,0,,RPVNMLRKPHOFFCC09CA
中正區,房地(土地+建物),基隆市中正區祥豐街91~120號,6.42,住,,,1080706,土地3建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880510,30.77,1,1,1,有,有,930000,30224,,0.0,0,,RPRNMLSKPHOFFBC68CA
中正區,房地(土地+建物),基隆市中正區新豐街161巷1~30號,38.18,住,,,1080530,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720131,92.10000000000001,3,2,1,有,無,3325000,36102,,0.0,0,含增建或未登記建物。;,RPSNMLSKPHOFFBC78CA
中正區,房地(土地+建物),基隆市中正區祥豐街91~120號,6.42,住,,,1080628,土地3建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880510,31.270000000000003,1,1,1,有,有,900000,28782,,0.0,0,,RPPNMLTKPHOFFBC58CA
中正區,房地(土地+建物),基隆市中正區祥豐街91~120號,22.43,住,,,1080630,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880510,109.33,3,2,2,有,無,4960000,45367,,0.0,0,,RPUNMLRKPHOFFBC88CA
信義區,房地(土地+建物),基隆市信義區深溪路38巷1~30號,27.99,住,,,1080614,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,94.8,1,1,1,有,有,5700000,60127,,0.0,0,,RPRNMLOJQHOFFBC28CA
仁愛區,車位,基隆市仁愛區華六街1~30號,0.0,,,,1080703,土地0建物0車位2,,,其他,,,,33.59,0,0,0,有,有,740000,,坡道機械,33.6,740000,,RPRNMLNLPHOFFBC28CA
安樂區,房地(土地+建物),基隆市安樂區麥金路781~810號,13.92,住,,,1080614,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,105.06,3,2,1,有,有,4000000,38077,,0.0,0,,RPTOMLMLPHOFFCC58CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街91~120號,31.07,住,,,1080530,土地3建物1車位0,一層，騎樓，停車場,五層,店面(店鋪),商業用,鋼筋混凝土造,0701231,126.08,1,1,1,有,無,8755000,69440,,0.0,0,含增建或未登記建物。;,RPRNMLTKPHOFFCC88CA
七堵區,房地(土地+建物),基隆市七堵區百二街75巷1~30號,25.12,住,,,1080601,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700411,81.64,3,2,2,有,無,4500000,55120,,0.0,0,,RPXNMLTKPHOFFCC86CA
七堵區,房地(土地+建物),基隆市七堵區百六街91~120號,31.69,住,,,1080624,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870630,78.03,2,2,1,有,無,3850000,49340,,0.0,0,,RPQNMLSKPHOFFCC68CA
安樂區,房地(土地+建物),基隆市安樂區新西街121~150號,19.07,住,,,1080518,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,96.53,3,1,1,有,無,3680000,38123,,0.0,0,增建平台,RPSNMLSKPHOFFCC88CA
七堵區,房地(土地+建物)+車位,基隆市七堵區大華一路125巷1~30號,45.5,住,,,1080617,土地3建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051201,171.61,3,2,2,有,有,8500000,49531,升降機械,0.0,0,,RPXNMLSKPHOFFCC76CA
七堵區,房地(土地+建物),基隆市七堵區泰安路1~30號,25.7,其他,,,1080629,土地3建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0800413,91.83,0,0,0,無,無,5800000,63160,,0.0,0,,RPPOMLOLPHOFFCC38CA
七堵區,房地(土地+建物),基隆市七堵區百三街31~60號,28.65,住,,,1080624,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701128,114.75,3,2,1,有,無,6650000,57952,,0.0,0,,RPWNMLSKPHOFFCC76DA
安樂區,房地(土地+建物),基隆市安樂區安一路391~420號,21.9,住,,,1080628,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701021,77.4,3,1,1,有,無,3000000,38760,,0.0,0,,RPSNMLOJQHOFFCC48CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街241~270號,13.2,住,,,1080615,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840808,61.69,1,1,1,有,有,1570000,25450,,0.0,0,,RPTNMLOJQHOFFCC58CA
暖暖區,房地(土地+建物),基隆市暖暖區水源路36巷1~30號,97.54,住,,,1080621,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850215,271.85,5,2,2,有,無,7150000,26301,,0.0,0,,RPQNMLLMPHOFFCC18CA
中山區,房地(土地+建物)+車位,基隆市中山區成功二路31~60號,6.64,住,,,1080701,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010711,100.30000000000001,2,2,1,有,有,7400000,73779,升降機械,12.52,0,,RPSNMLLMPHOFFCC38CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區水源路36巷1~30號,161.07,住,,,1080622,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0850215,366.34,4,2,2,有,無,10500000,28662,坡道平面,0.0,0,,RPQNMLNJQHOFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區基金一路208巷164弄1~30號,17.05,住,,,1080617,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,63.01,2,1,1,有,有,1870000,29678,,0.0,0,,RPVOMLTLPHOFFCC86CA
七堵區,房地(土地+建物),基隆市七堵區東新街4巷31~60號,18.75,住,,,1080625,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660617,55.5,3,2,1,有,無,3300000,59459,,0.0,0,,RPTNMLRJQHOFFCC88CA
七堵區,房地(土地+建物),基隆市七堵區福五街61~90號,53.03,住,,,1080612,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880212,177.78,3,2,2,有,有,9800000,55124,,0.0,0,,RPROMLTKPHOFFCC09DA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街16巷1~30號,46.56,住,,,1080329,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071203,191.99,3,2,2,有,有,10200000,53128,升降機械,0.0,0,,RPTNMLMKQHOFFCC58DA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路271~300號,10.68,住,,,1080716,土地3建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,86.87,2,1,1,有,有,6200000,71371,坡道平面,15.87,0,,RPQNMLKLQHOFFCC18DA
