鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
中山區,房地(土地+建物),臺北市中山區雙城街19巷1~30號,3.57,商,,,1080610,土地2建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970312,35.15,1,1,1,有,有,7400000,210526,,0.0,0,含增建或未登記建物。;,RPRRMLMKPHOFFCA38CA
中山區,房地(土地+建物),臺北市中山區八德路二段61~90號,7.17,住,,,1080625,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950323,33.1,1,1,1,有,無,8800000,265861,,0.0,0,,RPTNNLPKPHOFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,15.01,商,,,1080416,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,192.56,3,2,2,有,有,38160000,232379,坡道平面,41.04,2950000,,RPOPMLQKPHOFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.82,商,,,1080623,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,137.56,1,1,1,有,有,22650000,211873,坡道機械,41.04,2200000,,RPSPMLQKPHOFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,12.71,商,,,1080617,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,172.13,3,2,2,有,有,29450000,209398,坡道平面,41.04,2000000,,RPUPMLQKPHOFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,9.82,商,,,1080619,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,137.56,1,1,1,有,有,22500000,208247,坡道平面,41.04,2400000,,RPPRMLQKPHOFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段163巷8弄1~30號,24.2,住,,,1080524,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661219,73.58,3,2,1,有,無,10500000,142702,,0.0,0,含增建或未登記建物。;,RPXQMLTKPHOFFCA96CA
中山區,車位,臺北市中山區南京東路二段24巷1~30號,1.56,商,,,1080619,土地0建物0車位1,八層,八層,其他,商業用,鋼筋混凝土造,0931209,9.91,0,0,0,有,有,1100000,,升降機械,9.9,1100000,親友、員工或其他特殊關係間之交易。;,RPVSMLMLPHOFFCA98CA
中山區,房地(土地+建物),臺北市中山區新生北路二段61~90號,4.67,商,,,1080607,土地1建物1車位0,七層，露台,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0610402,35.87,1,1,1,有,有,6000000,167271,,0.0,0,,RPQUMLMLPHOFFCA68CA
中山區,房地(土地+建物),臺北市中山區新生北路一段91~120號,5.1,商,,,1080605,土地6建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0671002,41.86,1,1,1,有,有,6080000,145246,,0.0,0,,RPQOMLSKPHOFFCA58CA
中山區,房地(土地+建物),臺北市中山區林森北路107巷61~90號,7.53,商,,,1080518,土地1建物1車位0,四層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0751009,40.29,1,1,1,有,有,6600000,163812,,0.0,0,陽台外推,RPXQMLPLPHOFFCA66CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街31~60號,11.59,住,,,1080612,土地2建物1車位1,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050115,67.52,1,1,1,有,有,18000000,264635,升降機械,5.17,1500000,,RPRNMLRLPHOFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區北安路588巷46弄1~30號,40.62,住,,,1080524,土地1建物1車位1,一層，地下一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830730,186.37,3,2,3,有,無,33000000,177067,坡道機械,0.0,0,,RPTRMLTLPHOFFCA76CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,23.44,商,,,1080523,土地4建物1車位2,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,311.94,3,2,2,有,無,79900000,294521,坡道平面,64.08,6900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSQMLRJQHOFFCA88CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,21.63,商,,,1080523,土地4建物1車位2,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,290.48,3,2,2,有,無,76500000,308083,坡道平面,64.08,6750000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWQMLRJQHOFFCA66CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,21.58,商,,,1080626,土地4建物1車位3,二十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,313.39,3,2,2,有,無,63840000,266213,坡道平面,96.12,6000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPORMLRJQHOFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,22.48,商,,,1080626,土地4建物1車位4,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,345.43,3,2,2,有,無,65000000,259125,坡道平面,128.16,8700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPRMLRJQHOFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,20.67,商,,,1080626,土地4建物1車位2,二十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,281.34000000000003,3,2,2,有,無,60780000,259505,坡道平面,64.08,4400000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSRMLRJQHOFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,20.72,商,,,1080626,土地4建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,258.44,3,2,2,有,無,67400000,284452,坡道平面,32.04,3000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTRMLRJQHOFFCA09CA
中山區,車位,臺北市中山區八德路二段91~120號,0.91,商,,,1080626,土地0建物0車位1,,,其他,,,,32.04,0,0,0,有,無,2550000,,坡道平面,32.04,2550000,單獨車位交易。;土地及建物分次登記案件。前案土地登記收件字號：;,RPPSMLRJQHOFFCA78CA
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段391~420號,7.7,商,,,1080526,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950117,80.53,0,2,1,有,有,17000000,211101,坡道機械,16.81,0,含增建或未登記建物。;,RPVNMLLKPHOFFDA38CA
松山區,房地(土地+建物),臺北市松山區南京東路三段303巷1~30號,20.4,住,,,1080701,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741129,137.74,3,2,2,有,有,34800000,252650,,0.0,0,含增建或未登記建物。;,RPVOMLLKPHOFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段59巷28弄1~30號,40.0,住,,,1080602,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630314,109.67,3,2,2,有,無,17900000,163217,,0.0,0,含增建或未登記建物。;,RPOPMLLKPHOFFDA87CA
南港區,房地(土地+建物),臺北市南港區東明街1巷1~30號,24.62,住,,,1080511,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.92,3,0,3,有,無,14000000,164861,,0.0,0,含增建或未登記建物。;,RPPPMLLKPHOFFDA97CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄91~120號,47.47,住,,,1080602,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030306,287.86,3,2,2,有,有,56800000,197318,坡道平面,45.17,0,含增建或未登記建物。;,RPROMLMKPHOFFDA18CA
南港區,車位,臺北市南港區興南街31~60號,2.27,住,,,1080703,土地0建物0車位1,地下二層,十二層,其他,停車空間,鋼筋混凝土造,0900116,37.1,0,0,0,有,有,1000000,,坡道平面,37.1,1000000,單獨車位交易。;,RPQPMLMKPHOFFDA18CA
信義區,房地(土地+建物),臺北市信義區永吉路278巷42弄1~30號,27.25,住,,,1080606,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,72.01,2,2,1,有,無,13500000,187474,,0.0,0,,RPTPMLMKPHOFFDA48CA
松山區,房地(土地+建物),臺北市松山區八德路二段391~420號,3.27,商,,,1080601,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950823,34.019999999999996,1,1,1,有,有,11300000,332158,,0.0,0,含增建或未登記建物。;,RPXNMLNKPHOFFDA78CA
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄1~30號,18.69,住,,,1080510,土地4建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060907,145.49,2,1,1,有,有,25000000,219975,坡道平面,41.16,2050000,,RPPNMLPKPHOFFDA18CA
中山區,房地(土地+建物),臺北市中山區南京西路1~30號,6.08,商,,,1080603,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0660210,56.46,1,1,1,有,有,11000000,194828,,0.0,0,,RPVRMLSJQHOFFCA76CA
松山區,房地(土地+建物),臺北市松山區新東街3巷1~30號,35.75,住,,,1080605,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.21,3,2,2,有,無,10000000,121640,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRKPHOFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段181~210號,29.06,住,,,1080605,土地2建物2車位0,十一層,十六層,辦公商業大樓,商業用,鋼骨混凝土造,0830310,479.64,0,0,0,無,有,116000000,241848,,0.0,0,,RPXNMLRKPHOFFDA56CA
信義區,土地,福德段三小段151~180地號,35.5,其他,,,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1530000,43099,,0.0,0,,RPQNMLSKPHOFFDA58CA
松山區,房地(土地+建物),臺北市松山區復興北路361巷1~30號,32.38,住,,,1080509,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740817,194.33,3,2,2,有,有,65000000,334483,,0.0,0,含頂樓增建2房2廳1衛,RPTOMLRKPHOFFDA88CA
松山區,車位,臺北市松山區八德路三段1~30號,0.39,商,,,1080629,土地0建物0車位1,地下四層,十六層,其他,見使用執照,鋼骨鋼筋混凝土造,0811121,29.76,0,0,0,有,有,2510000,,坡道平面,0.0,2510000,,RPQOMLTKPHOFFDA78CA
信義區,房地(土地+建物),臺北市信義區松仁路241~270號,36.0,住,,,1080523,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570810,95.02,3,2,1,有,無,18000000,189434,,0.0,0,,RPSNMLPLPHOFFDA58CA
松山區,房地(土地+建物),臺北市松山區健康路91~120號,21.29,住,,,1080615,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680912,121.88999999999999,3,2,2,有,有,21000000,172286,,0.0,0,,RPVNMLQLPHOFFDA98CA
松山區,房地(土地+建物),臺北市松山區撫遠街211巷31~60號,20.33,住,,,1080529,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.89,3,2,1,有,無,14880000,177375,,0.0,0,,RPSNMLLMPHOFFDA28CA
松山區,房地(土地+建物)+車位,臺北市松山區健康路15巷1~30號,36.04,住,,,1080618,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900810,158.51,3,2,2,有,有,28000000,176645,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLLMPHOFFDA58CA
松山區,房地(土地+建物),臺北市松山區南京東路四段120巷9弄1~30號,39.0,住,,,1080601,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,100.4,3,2,3,有,無,21500000,214143,,0.0,0,,RPPQMLMJQHOFFDA18CA
松山區,房地(土地+建物)+車位,臺北市松山區敦化北路1~30號,42.2,其他,,,1060705,土地2建物2車位3,二十二層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071126,541.25,0,0,0,無,無,310000000,677206,坡道平面,104.16,14000000,,RPXRMLQJQHOFFDA86CA
松山區,房地(土地+建物)+車位,臺北市松山區敦化北路1~30號,42.2,其他,,,1060603,土地2建物2車位3,六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071126,541.15,3,2,4,有,無,275000000,597268,坡道平面,104.16,14000000,,RPPSMLQJQHOFFDA78CA
