鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,96.2,,特定農業區,甲種建築用地,1060904,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.79,3,2,3,有,無,7000000,48346,,0.0,0,,RPOOMLKMPHOFFBG28CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,96.2,,特定農業區,甲種建築用地,1060924,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.79,3,2,3,有,無,7500000,51799,,0.0,0,,RPQOMLKMPHOFFBG48CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,95.2,,特定農業區,甲種建築用地,1071203,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.04,3,2,3,有,無,7000000,48598,,0.0,0,,RPROMLKMPHOFFBG58CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路231巷14弄31~60號,15.28,住,,,1080704,土地1建物1車位0,十二層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1030825,85.97999999999999,1,1,1,有,有,6150000,71528,,0.0,0,夾層有增建。,RPPNMLPLPHOFFBG68CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強路151~180號,15.05,住,,,1080701,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861212,98.64999999999999,3,2,1,有,有,4900000,49671,,0.0,0,附機車位B1 35號,RPQNMLQLPHOFFBG88CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯濱路六段201巷1~30號,54.05,,一般農業區,甲種建築用地,1080616,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670414,83.26,3,1,2,有,無,3000000,36032,,0.0,0,含增建或未登記建物。;,RPSPMLSKPHOFFBG76CA
冬山鄉,土地,群英段811~840地號,264.71,其他,,,1080611,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,10880,,0.0,0,,RPTNMLNKQHOFFAG78CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路31~60號,124.73,住,,,1080621,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,230.2,4,2,5,有,無,13880000,60295,,0.0,0,,RPXNMLMKQHOFFAG09CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路31~60號,129.33,住,,,1080621,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,231.56,4,2,5,有,無,13880000,59941,,0.0,0,,RPROMLMKQHOFFAG58CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路31~60號,128.9,農,,,1080621,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,232.84,4,2,5,有,無,13880000,59612,,0.0,0,,RPSOMLMKQHOFFAG68CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路45巷1~30號,107.44,住,,,1080621,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,197.75,4,2,3,有,無,11880000,60076,,0.0,0,,RPVOMLMKQHOFFAG98CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路45巷1~30號,113.96,住,,,1080621,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,205.68,4,2,3,有,無,11880000,57760,,0.0,0,,RPPPMLMKQHOFFAG48CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路45巷1~30號,107.51,住,,,1080621,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,198.41,4,2,3,有,無,11880000,59876,,0.0,0,,RPTPMLMKQHOFFAG88CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路45巷1~30號,107.49,住,,,1080621,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,1080409,198.41,4,2,3,有,無,11880000,59876,,0.0,0,,RPVPMLMKQHOFFAG09CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,120.41,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPOQMLMKQHOFFAG48CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,120.32,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPPQMLMKQHOFFAG58CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,120.22,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPQQMLMKQHOFFAG68CA
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永清路309巷1~30號,119.93,住,,,1080621,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080409,157.67,4,2,3,有,無,9980000,63297,,0.0,0,,RPTQMLMKQHOFFAG98CA
冬山鄉,土地,梅山段601~630地號,132.14,,鄉村區,乙種建築用地,1071130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3422033,25897,,0.0,0,"買賣總價含銷售廣告、建築設計、仲介費、稅規費、代辦費等，土地價款每坪56,000元正。",RPVNMLLLPHOFFAG78CA
冬山鄉,土地,梅山段601~630地號,156.69,,鄉村區,乙種建築用地,1080112,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4028892,25713,,0.0,0,"買賣總價含銷售廣告、建築設計、仲介費、稅規費、代辦費等，土地價款每坪56,000元正",RPWNMLLLPHOFFAG88CA
冬山鄉,土地,梅山段601~630地號,124.7,,鄉村區,乙種建築用地,1080112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3206349,25713,,0.0,0,"買賣總價含銷售廣告、建築設計、仲介費、稅規費、代辦費等，土地價款每坪56,000元正。",RPXNMLLLPHOFFAG98CA
冬山鄉,土地,梅山段601~630地號,130.9,,鄉村區,乙種建築用地,1080112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3365766,25712,,0.0,0,"買賣總價含銷售廣告、建築設計、仲介費、稅規費、代辦費等，土地價款每坪56,000元正",RPOOMLLLPHOFFAG18CA
冬山鄉,土地,梅山段601~630地號,126.73,,鄉村區,乙種建築用地,1080112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3258545,25712,,0.0,0,"買賣總價含銷售廣告、建築設計、仲介費、稅規費、代辦費等，土地價款每坪56,000元正。",RPPOMLLLPHOFFAG28CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段151~180號,24.23,住,,,1080702,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080122,87.59,1,1,1,有,有,7700000,87910,,0.0,0,,RPVOMLSKPHOFFAG86CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段151~180號,24.44,住,,,1080702,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080122,88.38,1,1,1,有,有,7400000,83729,,0.0,0,,RPWOMLSKPHOFFAG96CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段151~180號,23.84,住,,,1080702,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080122,86.09,1,1,1,有,有,7050000,81891,,0.0,0,,RPXOMLSKPHOFFAG07CA
三星鄉,土地,大洲二段751~780地號,5898.54,,特定農業區,農牧用地,1080619,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17130000,2904,,0.0,0,,RPSNMLTKPHOFFAG56CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮育英路44巷1~30號,129.47,,鄉村區,乙種建築用地,1080615,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690325,115.02,4,3,2,有,無,3800000,33038,,0.0,0,含增建或未登記建物。;,RPPOMLRKPHOFFAG78CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉協同街1巷1~30號,91.0,住,,,1080601,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0661229,103.94,11,1,3,有,無,6800000,65422,,0.0,0,含增建或未登記建物。;,RPUNMLSKPHOFFAG66CA
