鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
成功鎮,土地,新都威段1~30地號,595.47,,風景區,農牧用地,1080621,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,429300,721,,0.0,0,,RPPNMLSKPHOFFBV87DA
太麻里鄉,房地(土地+建物),臺東縣卑南鄉溫泉村龍泉路31~60號,6.98,其他,,,1080704,土地2建物1車位0,二層,九層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830427,72.68,1,1,1,有,無,770000,10594,,0.0,0,,RPPNMLQKPHOFFDV87DA
長濱鄉,土地,仰光段691~720地號,202.3,住,,,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6100000,30153,,0.0,0,有一間未辦保存建物金額100000,RPPNMLPLPHOFFBV67DA
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉美和91~120號,107.94,,一般農業區,甲種建築用地,1080604,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,120.04,3,1,2,有,無,2000000,16661,,0.0,0,,RPQNMLQKPHOFFDV87CA
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉美和91~120號,109.97,,一般農業區,甲種建築用地,1080604,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740701,115.48,3,1,1,有,無,2000000,17319,,0.0,0,,SPQNMLQKPHOFFDV97CA
鹿野鄉,土地,鹿寮段1021~1050地號,224.07,,鄉村區,乙種建築用地,1080131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3380000,15085,,0.0,0,,RPPNMLMKPHOFFCV27CA
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉瑞景路一段241~270號,291.8,,鄉村區,乙種建築用地,1080629,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0700115,190.56,2,2,2,有,無,1600000,8396,,0.0,0,,RPPNMLMLPHOFFCV37CA
台東市,房地(土地+建物),臺東縣臺東市臨海路一段66巷1~30號,99.0,住,,,1080625,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690202,88.2,4,2,2,有,無,4550000,51587,,0.0,0,,RPUNMLMKPHOFFAV57CA
台東市,土地,常德段691~720地號,290.88,商,,,1080619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10023000,34458,,0.0,0,向政府機關承購之案件。;,RPXNMLTLPHOFFAV68CA
台東市,建物,臺東縣臺東市寶桑路181~210號,0.0,,,,1080604,土地0建物1車位0,全,二層,透天厝,商業用,混凝土造,,227.51,0,0,0,無,無,3000000,13186,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPKPHOFFAV37CA
