鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
新豐鄉,土地,池和段631~660地號,63.61,,一般農業區,甲種建築用地,1080629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,6288,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLNLPHOFFDJ98CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉中山路一段121~150號,8.86,,特定農業區,甲種建築用地,1080607,土地1建物1車位0,四層,六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960228,36.76,1,1,1,有,有,1850000,50326,,0.0,0,,RPPNMLPLPHOFFDJ56CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉光復東路331~360號,83.0,,工業區,丁種建築用地,1080502,土地1建物1車位0,全,四層,透天厝,住家用,鋼骨鋼筋混凝土造,0850517,270.44,6,0,6,有,無,17500000,64709,,0.0,0,本透天一樓為店面,RPOPMLLMPHOFFDJ98CA
湖口鄉,土地,下北勢段下北勢小段691~720地號,1570.0,,特定農業區,農牧用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4680000,2981,,0.0,0,,RPPNMLQLPHOFFDJ66CA
湖口鄉,土地,竹九段1261~1290地號,3.37,,一般農業區,甲種建築用地,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,17804,,0.0,0,,RPRNMLQLPHOFFDJ86CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉吉祥街1~30號,78.09,,鄉村區,乙種建築用地,1080613,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,137.26,5,1,2,有,無,4600000,33513,,0.0,0,,RPRNMLKMPHOFFDJ98CA
湖口鄉,土地,竹九段1531~1560地號,510.56,,一般農業區,農牧用地,1080619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3860000,7560,,0.0,0,,RPVNMLTKPHOFFDJ47CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉信昌五街31巷6弄1~30號,70.9,,鄉村區,乙種建築用地,1080701,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080104,186.04,4,2,4,有,無,8569000,46060,一樓平面,0.0,0,,RPQNMLTKPHOFFDJ96CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉中正路二段61~90號,80.39,商,,,1080701,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040818,254.36,4,3,3,有,無,14300000,56220,,0.0,0,,RPVNMLSKPHOFFDJ37CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉青埔子61~90號,150.0,,特定農業區,甲種建築用地,1080621,土地1建物1車位0,全,三層,透天厝,農舍,加強磚造,0831012,344.33,7,5,6,有,無,3800000,11036,,0.0,0,,RPPOMLTKPHOFFDJ96CA
新豐鄉,土地,後湖段埔頂小段1111~1140地號,2503.0,,特定農業區,農牧用地,1080411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,2117,,0.0,0,,RPPNMLKLPHOFFDJ68CA
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉彤雲街1~30號,28.07,,山坡地保育區,丙種建築用地,1080618,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830113,127.38999999999999,3,2,2,有,有,3600000,28260,坡道平面,0.0,0,,RPWNMLQJQHOFFCJ17CA
寶山鄉,房地(土地+建物),新竹縣寶山鄉嵩翠路87巷1~30號,232.0,,山坡地保育區,丙種建築用地,1080528,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920601,274.65,4,3,3,有,有,12800000,46605,,0.0,0,,RPSNMLLKQHOFFCJ98CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮自由街120巷1~30號,12.09,住,,,1080630,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851224,94.36,2,2,2,有,有,3350000,35502,坡道平面,0.0,0,,RPQNMLNLPHOFFCJ98CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮大林路77巷1~30號,64.0,住,,,1080627,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621028,94.24,4,2,3,有,無,3600000,38200,,0.0,0,,RPSNMLTKPHOFFCJ07CA
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉雙豐二街121~150號,37.53,住,,,1080617,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050929,151.29000000000002,3,2,2,有,有,7900000,52218,坡道平面,29.37,0,,RPSOMLNLPHOFFCJ66CA
芎林鄉,土地,金獅段121~150地號,661.6,,特定農業區,農牧用地,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10006000,15124,,0.0,0,,RPPNMLOLPHOFFCJ98CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路一段601~630號,39.63,住,,,1080608,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820202,176.23000000000002,4,2,4,有,有,7800000,44260,坡道平面,0.0,0,,RPTNMLPLPHOFFCJ86CA
橫山鄉,房地(土地+建物),新竹縣橫山鄉中豐路三段121~150號,448.94,,山坡地保育區,丁種建築用地,1080701,土地5建物1車位0,一層,一層,工廠,工業用,加強磚造,,390.66,0,0,0,無,無,9200000,,,0.0,0,,RPSNMLRLPHOFFCJ96CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹中路128巷1~30號,11.68,住,,,1080617,土地1建物1車位1,七層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0970117,48.730000000000004,1,1,1,有,有,3600000,73876,坡道機械,14.34,0,含增建或未登記建物。;,RPPNMLTLPHOFFCJ86CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮自由街120巷1~30號,8.55,住,,,1080621,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851224,54.28,3,1,2,有,有,2200000,40531,,0.0,0,含增建或未登記建物。;附贈物件  熱水器  冷氣  抽油煙機,RPXNMLNLPHOFFCJ07CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市縣政二路南段121~150號,44.19,住,,,1080612,土地1建物1車位2,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011025,261.38,4,2,2,有,有,17300000,66187,坡道平面,39.6,0,,RPTNMLSJQHOFFBJ96CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街151~180號,15.22,住,,,1080616,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030501,186.01,3,2,2,有,有,10600000,56986,坡道平面,28.51,0,,RPROMLLMPHOFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段181~210號,26.53,住,,,1080528,土地1建物1車位2,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020624,322.33,4,2,3,有,有,18360000,56960,坡道平面,67.37,0,,RPPPMLLMPHOFFBJ88CA
新埔鎮,土地,和平段1141~1170地號,122.1,其他,,,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560395,12780,,0.0,0,包含公共設施保留地之交易。;,RPQPMLLJQHOFFBJ78CA
新埔鎮,土地,和平段1081~1110地號,920.05,其他,,,1080703,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14854229,16145,,0.0,0,包含公共設施保留地之交易。;,RPRPMLLJQHOFFBJ88CA
