鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路1~30號,11.99,商,,,1080411,土地1建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050811,242.52999999999997,3,2,2,有,有,21400000,88237,坡道機械,20.04,0,1.本件為2人共有 2.本戶含裝潢,RPVPMLPKPHOFFCE66CA
前鎮區,房地(土地+建物),高雄市前鎮區凱旋三路1~30號,5.92,住,,,1080604,土地2建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821130,32.37,1,0,1,有,有,1288000,39790,,0.0,0,,RPOOMLTKPHOFFCE88CA
小港區,房地(土地+建物)+車位,高雄市小港區大業北路421~450號,25.19,商,,,1080531,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840629,175.29,3,2,2,有,有,5890000,33601,坡道平面,0.0,0,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPWNMLNLPHOFFCE09CA
前鎮區,房地(土地+建物),高雄市前鎮區草衙里佛道路91~120號,225.0,住,,,1080618,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800128,477.28,0,0,0,無,無,17000000,35619,,0.0,0,,RPTNMLQLPHOFFCE09CA
小港區,房地(土地+建物),高雄市小港區孔鳳路331~360號,88.0,住,,,1080607,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0961112,246.18,4,2,3,有,無,15500000,62962,,0.0,0,含增建或未登記建物。;附家電傢俱。,RPTOMLTLPHOFFCE86CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路312巷31~60號,12.66,商,,,1080627,土地1建物1車位1,十五層，夾層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940913,163.61,3,3,2,有,有,6800000,41562,坡道機械,9.95,0,含增建或未登記建物。;,RPQNMLNKPHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區鼎吉街151~180號,17.0,住,,,1080625,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890830,110.09,3,2,2,有,有,4500000,40876,,0.0,0,,RPPNMLOKPHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區莊敬路241~270號,22.63,住,,,1080621,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830620,138.16,3,2,2,有,有,5350000,38723,,0.0,0,,RPPNMLPKPHOFFDE58CA
三民區,房地(土地+建物),高雄市三民區黃興路61~90號,36.15,住,,,1080618,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030826,255.08999999999997,3,2,2,有,有,16600000,65075,,0.0,0,,RPOOMLPKPHOFFDE58CA
三民區,房地(土地+建物),高雄市三民區鼎金後路31~60號,42.53,住,,,1080614,土地2建物2車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681122,133.78,4,2,2,有,無,2450000,18314,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLPKPHOFFDE98CA
