鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
埔里鎮,土地,梅林段691~720地號,354.97,住,,,1080327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7299051,20562,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLPHOFFCM76CA
國姓鄉,房地(土地+建物),南投縣國姓鄉大長路271~300號,376.67,,特定農業區,甲種建築用地,1080614,土地2建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0900322,98.05,2,1,1,有,無,3000000,30597,,0.0,0,,RPRNMLQLPHOFFCM07CA
草屯鎮,土地,中興段1951~1980地號,110.0,住,,,1080611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,68182,,0.0,0,,RPTNMLRJQHOFFBM17CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人路151~180號,87.0,住,,,1080622,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0760127,125.82,5,2,2,有,無,7000000,55635,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMLPHOFFCM76CA
草屯鎮,房地(土地+建物),南投縣草屯鎮新富一街61~90號,162.45,住,,,1080402,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050323,335.62,4,3,5,有,無,23000000,68530,,0.0,0,含增建或未登記建物。;,RPPOMLSJQHOFFBM96CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富春路61~90號,27.68,住,,,1080611,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0851207,147.36,2,2,2,有,有,4070000,27619,,0.0,0,,RPTNMLPKQHOFFBM07CA
草屯鎮,房地(土地+建物),南投縣草屯鎮仁愛街301巷1~30號,74.0,住,,,1080620,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690712,98.04,6,2,3,有,無,3750000,38250,,0.0,0,,RPQNMLQLPHOFFBM86CA
草屯鎮,土地,北投埔段751~780地號,596.0,,特定農業區,甲種建築用地,1080413,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,15436,,0.0,0,共有人2人,RPTNMLQLPHOFFBM17CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路培英巷2弄1~30號,97.47,,特定農業區,甲種建築用地,1080619,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020902,187.23,4,2,5,有,有,9120000,48710,,0.0,0,佔用部分水利地之使用權及地上物一併移轉,RPVNMLMJQHOFFBM86CA
魚池鄉,土地,東池段391~420地號,58.09,農,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,4820,,0.0,0,,RPUNMLRKPHOFFCM37CA
國姓鄉,土地,水長流段1~30地號,272.0,,山坡地保育區,農牧用地,1080701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,1176,,0.0,0,含增建或未登記建物。;,RPVNMLRKPHOFFCM47CA
魚池鄉,土地,貓段181~210地號,859.0,,山坡地保育區,丙種建築用地,1080613,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,6985,,0.0,0,,RPXNMLRKPHOFFCM67CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路501之5巷30弄1~30號,119.7,住,,,1080520,土地6建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071011,182.5,4,1,5,有,有,9800000,55483,其他,14.88,500000,權利人共2人。,RPUNMLKMPHOFFBM76CA
草屯鎮,土地,南坪段631~660地號,287.32,,鄉村區,乙種建築用地,1080624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,7309,,0.0,0,所有權人共有人等五人,RPXOMLNLPHOFFBM37CA
草屯鎮,土地,頂茄荖段481~510地號,38.0,,特定農業區,水利用地,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,4474,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPLPHOFFBM86CA
草屯鎮,土地,和平段1~30地號,622.0,農,,,1080423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19380000,31158,,0.0,0,含未保存建物一棟,RPWNMLPLPHOFFBM37CA
草屯鎮,土地,隘寮段121~150地號,261.64,住,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,32487,,0.0,0,,RPTNMLRKPHOFFBM17CA
草屯鎮,土地,碧峰段1171~1200地號,20.41,,特定農業區,農牧用地,1080622,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,136125,6670,,0.0,0,,RPRNMLTKPHOFFBM17CA
草屯鎮,土地,加老段121~150地號,2980.99,,特定農業區,農牧用地,1080605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26828000,9000,,0.0,0,,RPUOMLRKPHOFFBM37CA
草屯鎮,土地,頂茄荖段211~240地號,2500.0,,特定農業區,農牧用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20500000,8200,,0.0,0,,RPUNMLSKPHOFFBM37CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路339巷1~30號,115.9,住,,,1080315,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070822,177.39000000000001,5,2,4,有,無,8780000,49495,,0.0,0,,RPVNMLSKPHOFFBM47CA
草屯鎮,房地(土地+建物),南投縣草屯鎮成功路一段61~90號,133.7,其他,,,1080530,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700109,190.32,7,1,3,有,無,12000000,63052,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLMLPHOFFBM56CA
南投市,房地(土地+建物),南投縣南投市南營路155巷35弄1~30號,87.18,,鄉村區,乙種建築用地,1080620,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070709,230.03,5,3,4,有,無,9280000,40343,,0.0,0,,RPPNMLKLPHOFFAM68CA
