鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
朴子市,房地(土地+建物),嘉義縣朴子市祥和三路西段151~180號,91.19,住,,,1080701,土地2建物1車位0,一層，二層，三層，四層,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960628,204.0,5,0,5,有,無,8550000,41912,,0.0,0,,RPPNMLSKPHOFFBQ27CA
溪口鄉,房地(土地+建物),嘉義縣溪口鄉疊溪村下員林61~90號,30.96,,鄉村區,乙種建築用地,1080607,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840529,64.72,3,1,2,有,無,1600000,24722,,0.0,0,,RPOOMLRKPHOFFCQ27CA
新港鄉,土地,港西段61~90地號,113.0,住,,,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,11062,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLRKPHOFFCQ67CA
新港鄉,土地,港西段61~90地號,4.0,住,,,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,12500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLRKPHOFFCQ77CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉金興村集福街44巷1~30號,73.06,住,,,1080630,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720423,88.44,3,2,2,有,無,2100000,23745,,0.0,0,,RPQNMLKLPHOFFCQ76CA
東石鄉,土地,頂揖子寮段頂揖小段121~150地號,547.22,,一般農業區,農牧用地,1080706,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,760000,1389,,0.0,0,含增建或未登記建物。;,RPPNMLOJQHOFFBQ86CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉中央村田中央1~30號,67.0,,特定農業區,甲種建築用地,1080628,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700105,99.53,3,2,2,有,無,2350000,23611,,0.0,0,,RPSNMLSKPHOFFCQ67CA
民雄鄉,土地,雙援段91~120地號,8.0,,特定農業區,甲種建築用地,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,75000,,0.0,0,畸零地或有合併使用之交易。;急買急賣。;,RPPNMLTKPHOFFCQ47CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉東榮村文化路1~30號,21.33,住,,,1080628,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0851220,113.48,2,2,2,有,無,2630000,23176,,0.0,0,,RPQNMLTKPHOFFCQ57CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉?福村建國路二段121~150號,99.9,住,,,1080609,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000322,170.37,5,2,3,有,無,7200000,42261,,0.0,0,,RPRNMLNJQHOFFCQ07CA
民雄鄉,土地,菁埔段菁埔小段241~270地號,407.5,,鄉村區,乙種建築用地,1080708,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,3681,,0.0,0,含未登記建物。,RPSNMLNJQHOFFCQ17CA
朴子市,房地(土地+建物),嘉義縣朴子市大?榔271~300號,89.65,,鄉村區,乙種建築用地,1080617,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土加強磚造,0860116,167.28,4,3,3,有,無,3760000,22477,,0.0,0,,RPSNMLOLPHOFFBQ27CA
民雄鄉,土地,頭橋段391~420地號,633.75,住,,,1080616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,14201,,0.0,0,,RPQNMLRLPHOFFCQ47CA
新港鄉,土地,新月眉潭段91~120地號,297.18,,鄉村區,乙種建築用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3157000,10623,,0.0,0,向政府機關承購之案件。;,RPRNMLSJQHOFFCQ57CA
太保市,房地(土地+建物),嘉義縣太保市過溝里瓦厝1~30號,103.12,,鄉村區,乙種建築用地,1080619,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0701015,100.78,4,2,2,有,無,2450000,24310,,0.0,0,,RPRNMLTKPHOFFDQ77CA
太保市,房地(土地+建物),嘉義縣太保市過溝里瓦厝1~30號,80.99,,鄉村區,乙種建築用地,1080620,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701015,98.38,4,2,2,有,無,1800000,18296,,0.0,0,,RPTNMLTKPHOFFDQ97CA
水上鄉,房地(土地+建物),嘉義縣水上鄉民生村自強街31~60號,69.95,,鄉村區,乙種建築用地,1080629,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720601,103.07,3,2,2,有,無,4200000,40749,,0.0,0,,RPVNMLTKPHOFFDQ18CA
太保市,土地,頂港子墘段頂港小段151~180地號,1781.0,住,,,1080626,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,7748,,0.0,0,,RPWNMLTKPHOFFDQ28CA
水上鄉,房地(土地+建物),嘉義縣水上鄉南和村後寮61~90號,77.1,,特定農業區,甲種建築用地,1080526,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0871124,124.21,4,2,2,有,無,2800000,22542,,0.0,0,,RPOOMLTKPHOFFDQ57CA
太保市,土地,新埤段新埤小段2341~2370地號,1322.07,,特定農業區,農牧用地,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2247521,1700,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLTLPHOFFDQ08CA
太保市,房地(土地+建物),嘉義縣太保市太保31~60號,7.09,住,,,1080701,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871001,43.61,1,1,1,有,無,900000,20637,,0.0,0,,RPUNMLTLPHOFFDQ18CA
朴子市,土地,大鄉段391~420地號,47.66,,鄉村區,乙種建築用地,1080322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,537000,11267,,0.0,0,向政府機關承購之案件。;,RPTNMLQJQHOFFBQ57DA
中埔鄉,土地,竹頭崎段121~150地號,2338.46,,山坡地保育區,丙種建築用地,1080528,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,770,,0.0,0,,RPWNMLQLPHOFFDQ18DA
水上鄉,房地(土地+建物),嘉義縣水上鄉柳林村柳子林1501~1530號,87.16,,鄉村區,乙種建築用地,1080705,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700101,98.68,4,2,2,有,無,2800000,28375,,0.0,0,,RPXNMLRKPHOFFDQ28DA
中埔鄉,土地,竹頭崎段301~330地號,94.0,農,,,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,297980,3170,,0.0,0,,RPRNMLSKPHOFFDQ77DA
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和美村21鄰永樂新村361~390號,88.73,住,,,1080705,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0691227,90.38,4,1,1,有,無,4000000,44258,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLTKPHOFFDQ97DA
竹崎鄉,土地,灣北段991~1020地號,215.46,,鄉村區,乙種建築用地,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1335823,6200,,0.0,0,,RPPNMLSKPHOFFEQ77EA
阿里山鄉,土地,來吉段拉拉吉小段1~30地號,193.91,,鄉村區,乙種建築用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,155128,800,,0.0,0,向政府機關承購之案件。;這筆土地為土地重劃區抵費地。,RPPNMLMKQHOFFEQ27EA
大林鎮,土地,北勢段151~180地號,1486.5,,鄉村區,乙種建築用地,1080701,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3939351,2650,,0.0,0,,RPRNMLOLPHOFFCQ47EA
民雄鄉,土地,崙子頂段241~270地號,396.0,,鄉村區,乙種建築用地,1080517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3260016,8232,,0.0,0,,RPTNMLSKPHOFFCQ97EA
新港鄉,土地,番婆段安和小段241~270地號,2965.0,,特定農業區,農牧用地,1080627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1719700,580,,0.0,0,,RPPNMLNLPHOFFCQ17EA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉興南村建國路三段237巷1~30號,105.01,住,,,1080620,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821117,177.36,5,2,3,有,無,5500000,31010,,0.0,0,,RPPNMLOLPHOFFCQ27EA
新港鄉,土地,西庄段151~180地號,162.02,,鄉村區,乙種建築用地,1080618,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,2777,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLPHOFFCQ37EA
水上鄉,土地,新大崙段961~990地號,10899.09,,鄉村區,乙種建築用地,1080717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,197818000,18150,,0.0,0,,RPWNMLLJQHOFFDQ57DA
六腳鄉,土地,雙涵段雙涵小段511~540地號,1360.0,,特定農業區,農牧用地,1080712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360000,1000,,0.0,0,,RPRNMLTKPHOFFBQ67DA
竹崎鄉,房地(土地+建物),嘉義縣竹崎鄉灣橋村5鄰朴子埔151~180號,114.91,,一般農業區,甲種建築用地,1080704,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1080506,174.02,3,3,3,有,無,6860000,39421,,0.0,0,,RPQNMLKMPHOFFEQ07CA
梅山鄉,土地,大草埔段421~450地號,985.97,,一般農業區,農牧用地,1080612,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4920000,4990,,0.0,0,含未登記建物。,RPPNMLPJQHOFFEQ27CA
梅山鄉,土地,大草埔段421~450地號,33.03,,一般農業區,農牧用地,1080612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,4541,,0.0,0,畸零地或有合併使用之交易。,RPQNMLPJQHOFFEQ37CA
中埔鄉,土地,灣潭子段61~90地號,5907.0,,山坡地保育區,農牧用地,1080603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1580000,267,,0.0,0,,RPRNMLNJQHOFFDQ17CA
太保市,房地(土地+建物)+車位,嘉義縣太保市太保里太保91~120號,96.14,住,,,1080704,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080603,205.76,4,2,3,有,無,7300000,35478,一樓平面,0.0,0,,RPSOMLQJQHOFFDQ67CA
梅山鄉,土地,大坪段91~120地號,1244.0,,山坡地保育區,農牧用地,1080705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,723,,0.0,0,,RPPNMLKLPHOFFEQ86CA
太保市,房地(土地+建物)+車位,嘉義縣太保市太保里太保91~120號,98.62,住,,,1080704,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080603,202.29,4,2,3,有,無,7300000,36087,一樓平面,0.0,0,,RPPOMLQJQHOFFDQ37CA
太保市,房地(土地+建物)+車位,嘉義縣太保市太保里太保91~120號,96.97,住,,,1080704,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080603,202.29,4,2,3,有,無,7300000,36087,一樓平面,0.0,0,,RPQOMLQJQHOFFDQ47CA
太保市,房地(土地+建物),嘉義縣太保市麻寮里北港路二段424巷1~30號,13.43,住,,,1080708,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820401,60.379999999999995,1,1,1,有,無,950000,15734,,0.0,0,,RPQOMLQLPHOFFDQ57CA
中埔鄉,土地,三層崎段91~120地號,373.0,,山坡地保育區,丙種建築用地,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,751,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSKPHOFFDQ77CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉?福村12鄰?福61~90號,83.36,住,,,1080702,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0930130,194.5,8,1,9,有,無,5500000,28278,,0.0,0,,RPSNMLQLPHOFFCQ57CA
新港鄉,土地,中洋子段中洋小段391~420地號,2334.0,,特定農業區,農牧用地,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4668000,2000,,0.0,0,,RPQOMLQLPHOFFCQ47CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉頂崙村9鄰崙子頂1~30號,89.0,,鄉村區,乙種建築用地,1080709,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0770203,110.23,4,2,2,有,無,2800000,25401,,0.0,0,,RPPNMLRJQHOFFCQ27CA
大林鎮,土地,潭底段潭底小段181~210地號,144.0,住,,,1080623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,29167,,0.0,0,,RPRNMLMLPHOFFCQ07CA
新港鄉,土地,溪北段溪北小段901~930地號,2046.0,,特定農業區,農牧用地,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1075,,0.0,0,,RPTNMLMLPHOFFCQ27CA
新港鄉,土地,溪北段溪北小段961~990地號,1972.0,,特定農業區,農牧用地,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1116,,0.0,0,,RPUNMLMLPHOFFCQ37CA
朴子市,土地,鎮安段301~330地號,40.0,住,,,1080710,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,677600,16940,,0.0,0,包含公共設施保留地之交易。;畸零地或有合併使用之交易。;,RPTNMLLMPHOFFBQ17CA
布袋鎮,土地,新生段61~90地號,202.5,住,,,1080703,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,7160,,0.0,0,,RPVNMLLMPHOFFBQ37CA
義竹鄉,房地(土地+建物),嘉義縣義竹鄉過路子451~480號,941.5,,鄉村區,乙種建築用地,1080704,土地1建物1車位0,全,二層,透天厝,農舍,鋼筋混凝土造,0780331,208.61,5,2,3,有,無,7200000,34514,,0.0,0,,RPQNMLOLPHOFFBQ07CA
六腳鄉,土地,後崩山段崩山小段451~480地號,3176.0,,特定農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,756,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLTLPHOFFBQ67CA
義竹鄉,土地,溪洲段溪洲小段961~990地號,2563.0,,特定農業區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2204180,860,,0.0,0,,RPTNMLTKPHOFFBQ77CA
朴子市,房地(土地+建物),嘉義縣朴子市內厝路61~90號,139.68,住,,,1080630,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0800805,175.44,3,3,3,有,無,3600000,20520,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;,RPRNMLMLPHOFFBQ96CA
義竹鄉,土地,新店段901~930地號,10786.0,,一般農業區,養殖用地,1080518,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,410,,0.0,0,含增建或未登記建物。;,RPXNMLNLPHOFFBQ67CA
六腳鄉,土地,雙涵段雙涵小段391~420地號,2642.0,,特定農業區,農牧用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3064720,1160,,0.0,0,,RPRNMLNLPHOFFBQ07CA
義竹鄉,土地,溪洲段溪洲小段961~990地號,2613.0,,特定農業區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2247180,860,,0.0,0,,RPSNMLTKPHOFFBQ67CA
新港鄉,土地,海豐子段海豐小段1051~1080地號,10609.0,,特定農業區,農牧用地,1080617,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13685000,1290,,0.0,0,,RPSNMLNLPHOFFCQ27CA
朴子市,土地,牛挑灣段松梅小段1021~1050地號,302.0,,特定農業區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,993,,0.0,0,,RPPNMLLKQHOFFBQ66CA
大林鎮,土地,甘蔗崙段甘蔗崙小段121~150地號,135.0,住,,,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3019400,22366,,0.0,0,,RPQNMLRJQHOFFCQ37CA
大林鎮,土地,大工一段91~120地號,18327.3,,工業區,丁種建築用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,174333630,9512,,0.0,0,,RPPNMLSJQHOFFCQ37CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉松山村10鄰東湖仔61~90號,105.84,農,,,1080701,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0711231,51.25,2,1,1,有,無,920000,17951,,0.0,0,,RPROMLQLPHOFFCQ57CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉雙福村建國路二段121~150號,26.74,住,,,1080622,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0861118,87.79,2,1,1,有,有,1600000,18225,,0.0,0,,RPRNMLMKQHOFFCQ07CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉雙福村建國路二段121~150號,26.74,住,,,1080622,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0861118,87.79,2,1,1,有,有,1600000,18225,,0.0,0,,RPSNMLMKQHOFFCQ17CA
水上鄉,房地(土地+建物),嘉義縣水上鄉大崙村大崙1~30號,148.1,,鄉村區,乙種建築用地,1080327,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050129,229.52,4,2,4,有,無,8300000,36162,,0.0,0,,RPSNMLMLPHOFFDQ27CA
中埔鄉,土地,三層崎段91~120地號,1000.0,,山坡地保育區,農牧用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,130,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLPLPHOFFDQ27CA
太保市,房地(土地+建物)+車位,嘉義縣太保市太保里太保91~120號,111.96,住,,,1080704,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080603,209.23,4,2,3,有,無,8320000,39765,一樓平面,0.0,0,,RPROMLQJQHOFFDQ57CA
水上鄉,土地,十一指厝段圳西小段481~510地號,473.0,,特定農業區,農牧用地,1080625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1001560,2117,,0.0,0,,RPTNMLKMPHOFFDQ27CA
水上鄉,房地(土地+建物),嘉義縣水上鄉柳鄉村柳子林451~480號,65.23,,鄉村區,乙種建築用地,1080707,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680115,90.9,4,2,2,有,無,2300000,25303,,0.0,0,,RPQNMLNJQHOFFDQ07CA
中埔鄉,土地,龍山段91~120地號,4251.0,,山坡地保育區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1530000,360,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLTJQHOFFDQ97CA
水上鄉,房地(土地+建物),嘉義縣水上鄉柳新村柳子林1531~1560號,61.4,,鄉村區,乙種建築用地,1080627,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700402,93.91,3,2,2,有,無,2000000,21297,,0.0,0,,RPSNMLNJQHOFFDQ27CA
番路鄉,土地,番路段451~480地號,394.86,,一般農業區,農牧用地,1080509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,895870,2269,,0.0,0,,RPPNMLNLPHOFFEQ17CA
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和興村中華路305巷91~120號,59.0,,鄉村區,乙種建築用地,1080709,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690118,94.76,3,1,1,有,無,2550000,26910,,0.0,0,,RPSNMLNLPHOFFDQ47DA
大林鎮,土地,橋子頭段601~630地號,41.0,,特定農業區,農牧用地,1080608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,205000,5000,,0.0,0,,RPROMLQLPHOFFCQ77EA
水上鄉,房地(土地+建物),嘉義縣水上鄉內溪洲91~120號,76.01,,一般農業區,甲種建築用地,1080708,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841226,130.05,3,1,1,有,無,3600000,27682,,0.0,0,,RPWNMLQLPHOFFDQ28EA
梅山鄉,土地,梅南段1501~1530地號,112.0,其他,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,12054,,0.0,0,,RPTNMLNLPHOFFEQ77EA
